Customer ID,Product ID,Postal Code,Ship Date,Ship Mode,Sales,Quantity,Discount,Profit,Order ID
DW-13480,OFF-AP-10002945,55044,2014-06-06,Second Class,1503.25,5,0.0,496.0725,CA-2014-131926
DW-13480,OFF-PA-10000061,55044,2014-06-06,Second Class,25.92,4,0.0,12.4416,CA-2014-131926
LH-17155,FUR-CH-10002965,94109,2016-12-15,Second Class,321.568,2,0.2,28.1372,CA-2016-154739
KC-16540,OFF-PA-10004569,92037,2016-09-17,Standard Class,7.61,1,0.0,3.5767,CA-2016-145625
KC-16540,TEC-AC-10003832,92037,2016-09-17,Standard Class,3347.37,13,0.0,636.0003,CA-2016-145625
DL-13315,OFF-ST-10001228,10024,2016-12-13,First Class,80.58,6,0.0,22.5624,CA-2016-146941
DL-13315,OFF-EN-10003296,10024,2016-12-13,First Class,361.92,4,0.0,162.864,CA-2016-146941
DR-12880,FUR-FU-10002505,60623,2015-12-04,Standard Class,12.132,9,0.6,-8.4924,US-2015-159982
DR-12880,OFF-ST-10004804,60623,2015-12-04,Standard Class,82.368,2,0.2,-19.5624,US-2015-159982
DR-12880,OFF-ST-10001590,60623,2015-12-04,Standard Class,53.92,5,0.2,4.044,US-2015-159982
DR-12880,TEC-PH-10001580,60623,2015-12-04,Standard Class,647.904,6,0.2,56.6916,US-2015-159982
CC-12670,TEC-AC-10000290,10009,2017-12-03,Second Class,20.37,3,0.0,6.9258,CA-2017-163139
CC-12670,OFF-ST-10002790,10009,2017-12-03,Second Class,221.55,3,0.0,6.6465,CA-2017-163139
CC-12670,OFF-BI-10003460,10009,2017-12-03,Second Class,17.52,5,0.2,6.132,CA-2017-163139
Dl-13600,OFF-AP-10002203,77506,2017-06-12,Standard Class,1.624,2,0.8,-4.466,US-2017-155299
SB-20290,TEC-MA-10000822,77036,2014-09-21,Second Class,3059.982,3,0.4,-509.997,US-2014-106992
SB-20290,TEC-MA-10003353,77036,2014-09-21,Second Class,2519.958,7,0.4,-251.9958,US-2014-106992
RC-19825,TEC-PH-10001433,60610,2016-06-13,Standard Class,328.224,4,0.2,28.7196,CA-2016-125318
AH-10210,TEC-AC-10004469,94513,2015-11-15,Standard Class,79.9,2,0.0,35.156,CA-2015-155040
CB-12535,OFF-AR-10003602,27514,2017-06-20,Standard Class,14.016,3,0.2,4.7304,CA-2017-136826
PG-18895,OFF-FA-10003472,7960,2016-01-28,Standard Class,7.56,6,0.0,0.3024,CA-2016-111010
CA-12310,OFF-ST-10004180,45231,2017-12-13,Standard Class,37.208,1,0.2,-7.4416,US-2017-145366
CA-12310,OFF-EN-10004386,45231,2017-12-13,Standard Class,57.576,3,0.2,21.591,US-2017-145366
KH-16690,OFF-ST-10003208,94110,2018-01-02,Second Class,725.84,4,0.0,210.4936,CA-2017-163979
HA-14920,TEC-AC-10003628,94109,2015-07-31,First Class,209.93,7,0.0,92.3692,CA-2015-155334
HA-14920,FUR-FU-10003274,94109,2015-07-31,First Class,5.28,3,0.0,2.3232,CA-2015-155334
HA-14920,OFF-BI-10002557,94109,2015-07-31,First Class,10.92,3,0.2,4.095,CA-2015-155334
BB-10990,OFF-PA-10002615,90301,2017-09-17,First Class,8.82,2,0.0,4.0572,CA-2017-118136
BB-10990,OFF-AR-10001427,90301,2017-09-17,First Class,5.98,1,0.0,1.5548,CA-2017-118136
AG-10495,OFF-PA-10000673,19140,2017-10-17,Standard Class,11.648,2,0.2,4.0768,CA-2017-132976
AG-10495,OFF-PA-10004470,19140,2017-10-17,Standard Class,18.176,4,0.2,5.9072,CA-2017-132976
AG-10495,OFF-ST-10000876,19140,2017-10-17,Standard Class,59.712,6,0.2,5.9712,CA-2017-132976
AG-10495,OFF-LA-10002043,19140,2017-10-17,Standard Class,24.84,3,0.2,8.694,CA-2017-132976
SC-20725,OFF-BI-10004967,77070,2015-09-28,Second Class,2.08,5,0.8,-3.432,US-2015-161991
SC-20725,TEC-PH-10001760,77070,2015-09-28,Second Class,1114.4,7,0.2,376.11,US-2015-161991
JO-15280,FUR-TA-10002903,90004,2015-11-06,Standard Class,1038.84,5,0.2,51.942,CA-2015-130890
TB-21520,OFF-PA-10000474,97206,2015-10-02,Standard Class,141.76,5,0.2,47.844,CA-2015-130883
TB-21520,TEC-AC-10001956,97206,2015-10-02,Standard Class,239.8,5,0.2,47.96,CA-2015-130883
TB-21520,OFF-PA-10004100,97206,2015-10-02,Standard Class,31.104,6,0.2,10.8864,CA-2015-130883
AH-10195,OFF-BI-10000778,33319,2016-12-20,Second Class,254.058,7,0.7,-169.372,CA-2016-112697
AH-10195,OFF-AP-10002684,33319,2016-12-20,Second Class,194.528,2,0.2,24.316,CA-2016-112697
AH-10195,OFF-SU-10000646,33319,2016-12-20,Second Class,961.48,5,0.2,-204.3145,CA-2016-112697
NZ-18565,OFF-FA-10002983,43229,2016-11-24,Second Class,19.096,7,0.2,6.6836,CA-2016-110772
NZ-18565,OFF-LA-10004689,43229,2016-11-24,Second Class,18.496,8,0.2,6.2424,CA-2016-110772
NZ-18565,TEC-AC-10002001,43229,2016-11-24,Second Class,255.984,2,0.2,54.3966,CA-2016-110772
NZ-18565,FUR-BO-10004709,43229,2016-11-24,Second Class,86.97,3,0.5,-48.7032,CA-2016-110772
KL-16555,FUR-FU-10004091,80906,2014-12-28,First Class,300.416,8,0.2,78.8592,CA-2014-111451
KL-16555,FUR-CH-10001891,80906,2014-12-28,First Class,230.352,3,0.2,20.1558,CA-2014-111451
KL-16555,FUR-FU-10002918,80906,2014-12-28,First Class,218.352,3,0.2,-24.5646,CA-2014-111451
KL-16555,OFF-BI-10004593,80906,2014-12-28,First Class,78.6,5,0.7,-62.88,CA-2014-111451
KL-16555,OFF-FA-10004854,80906,2014-12-28,First Class,27.552,3,0.2,9.2988,CA-2014-111451
JD-15895,OFF-PA-10002105,7109,2016-11-03,Standard Class,32.4,5,0.0,15.552,CA-2016-142545
JD-15895,OFF-ST-10002756,7109,2016-11-03,Standard Class,1082.48,8,0.0,10.8248,CA-2016-142545
JD-15895,OFF-PA-10004243,7109,2016-11-03,Standard Class,56.91,3,0.0,27.3168,CA-2016-142545
JD-15895,FUR-FU-10001861,7109,2016-11-03,Standard Class,77.6,4,0.0,38.024,CA-2016-142545
JD-15895,OFF-BI-10002706,7109,2016-11-03,Standard Class,14.28,1,0.0,6.5688,CA-2016-142545
JH-15910,FUR-TA-10002533,60623,2017-11-23,Standard Class,219.075,3,0.5,-131.445,US-2017-152380
AS-10225,FUR-FU-10002671,10024,2015-05-09,Second Class,26.8,2,0.0,12.864,CA-2015-144253
KB-16600,OFF-AR-10003651,48180,2015-01-04,Standard Class,9.84,3,0.0,2.8536,CA-2014-130960
CR-12625,OFF-BI-10001072,8701,2014-06-06,Standard Class,45.48,3,0.0,20.9208,CA-2014-111003
CR-12625,OFF-AR-10002135,8701,2014-06-06,Standard Class,289.2,6,0.0,83.868,CA-2014-111003
SH-20395,OFF-AR-10002804,22204,2017-04-17,First Class,4.89,1,0.0,2.0049,CA-2017-126774
BP-11185,FUR-FU-10001918,80004,2016-09-14,Second Class,15.136,4,0.2,3.5948,CA-2016-142902
BP-11185,FUR-CH-10004086,80004,2016-09-14,Second Class,466.768,2,0.2,52.5114,CA-2016-142902
BP-11185,FUR-FU-10001756,80004,2016-09-14,Second Class,15.232,1,0.2,1.7136,CA-2016-142902
BP-11185,OFF-LA-10000634,80004,2016-09-14,Second Class,6.264,3,0.2,2.0358,CA-2016-142902
TS-21205,FUR-FU-10001588,7601,2014-10-03,Standard Class,87.54,3,0.0,37.6422,CA-2014-120887
AG-10525,TEC-PH-10002398,33710,2014-08-16,Standard Class,178.384,2,0.2,22.298,CA-2014-167850
AG-10525,OFF-PA-10001937,33710,2014-08-16,Standard Class,15.552,3,0.2,5.4432,CA-2014-167850
SP-20860,OFF-AR-10003373,19143,2014-12-30,First Class,99.136,4,0.2,8.6744,CA-2014-164259
NM-18445,FUR-CH-10002602,10024,2014-11-09,Standard Class,135.882,1,0.1,24.1568,CA-2014-164973
NM-18445,TEC-MA-10002927,10024,2014-11-09,Standard Class,3991.98,2,0.0,1995.99,CA-2014-164973
NM-18445,TEC-PH-10004093,10024,2014-11-09,Standard Class,275.94,6,0.0,80.0226,CA-2014-164973
NM-18445,TEC-AC-10000892,10024,2014-11-09,Standard Class,360.0,4,0.0,129.6,CA-2014-164973
NM-18445,OFF-ST-10002974,10024,2014-11-09,Standard Class,43.57,1,0.0,13.071,CA-2014-164973
FA-14230,OFF-FA-10000624,90805,2014-09-24,Standard Class,7.16,2,0.0,3.58,CA-2014-156601
GK-14620,OFF-BI-10004593,92345,2016-04-27,Standard Class,251.52,6,0.2,81.744,CA-2016-162138
GK-14620,TEC-AC-10001908,92345,2016-04-27,Standard Class,99.99,1,0.0,34.9965,CA-2016-162138
DJ-13510,FUR-FU-10001967,37130,2017-11-05,Second Class,15.992,1,0.2,0.9995,CA-2017-153339
PO-18850,TEC-PH-10003645,19143,2016-09-01,First Class,290.898,3,0.4,-67.8762,US-2016-141544
PO-18850,OFF-ST-10000675,19143,2016-09-01,First Class,54.224,2,0.2,3.389,US-2016-141544
PO-18850,FUR-CH-10003312,19143,2016-09-01,First Class,786.744,4,0.3,-258.5016,US-2016-141544
PO-18850,OFF-LA-10001074,19143,2016-09-01,First Class,100.24,10,0.2,33.831,US-2016-141544
PO-18850,OFF-BI-10001524,19143,2016-09-01,First Class,37.764,6,0.7,-27.6936,US-2016-141544
JL-15850,TEC-PH-10004614,19134,2016-04-29,Second Class,82.8,2,0.4,-20.7,US-2016-150147
JL-15850,OFF-BI-10001153,19134,2016-04-29,Second Class,20.724,2,0.7,-13.816,US-2016-150147
JL-15850,OFF-BI-10001982,19134,2016-04-29,Second Class,4.896,3,0.7,-3.4272,US-2016-150147
DB-13615,OFF-BI-10001922,90045,2015-09-04,Second Class,4.752,1,0.2,1.6038,CA-2015-137946
DB-13615,TEC-CO-10001449,90045,2015-09-04,Second Class,959.984,2,0.2,335.9944,CA-2015-137946
DB-13615,OFF-BI-10004140,90045,2015-09-04,Second Class,14.368,4,0.2,4.49,CA-2015-137946
AC-10420,OFF-BI-10003314,94122,2014-07-17,Standard Class,7.712,2,0.2,2.7956,CA-2014-129924
AC-10420,FUR-TA-10004575,94122,2014-07-17,Standard Class,698.352,3,0.2,-17.4588,CA-2014-129924
KL-16645,OFF-FA-10000490,84041,2015-06-26,Second Class,4.96,4,0.0,2.3312,CA-2015-128167
JD-15895,OFF-AR-10000122,19140,2014-04-17,Second Class,17.856,4,0.2,1.116,CA-2014-122336
JD-15895,OFF-BI-10003656,19140,2014-04-17,Second Class,509.97,10,0.7,-407.976,CA-2014-122336
JD-15895,OFF-FA-10002780,19140,2014-04-17,Second Class,30.992,13,0.2,10.0724,CA-2014-122336
JD-15895,TEC-PH-10000702,19140,2014-04-17,Second Class,71.928,12,0.4,8.3916,CA-2014-122336
CS-12130,OFF-ST-10000107,78745,2015-12-24,Standard Class,88.8,4,0.2,-2.22,US-2015-120712
CC-12550,TEC-PH-10002293,94122,2017-06-19,Standard Class,47.976,3,0.2,4.7976,CA-2017-169901
TD-20995,OFF-AR-10004027,1852,2017-07-12,Standard Class,7.56,3,0.0,3.0996,CA-2017-134306
TD-20995,OFF-PA-10000249,1852,2017-07-12,Standard Class,24.56,2,0.0,11.5432,CA-2017-134306
TD-20995,OFF-AR-10001374,1852,2017-07-12,Standard Class,12.96,2,0.0,4.1472,CA-2017-134306
AB-10060,TEC-AC-10000290,10009,2016-09-03,First Class,6.79,1,0.0,2.3086,CA-2016-129714
AB-10060,OFF-PA-10001970,10009,2016-09-03,First Class,24.56,2,0.0,11.5432,CA-2016-129714
AB-10060,OFF-BI-10002160,10009,2016-09-03,First Class,3.048,1,0.2,1.0668,CA-2016-129714
AB-10060,OFF-BI-10004995,10009,2016-09-03,First Class,4355.168,4,0.2,1415.4296,CA-2016-129714
JL-15505,FUR-BO-10002268,10035,2016-04-13,Standard Class,388.704,6,0.2,-4.8588,CA-2016-138520
JL-15505,OFF-EN-10001137,10035,2016-04-13,Standard Class,8.26,2,0.0,3.7996,CA-2016-138520
JL-15505,OFF-AR-10002399,10035,2016-04-13,Standard Class,17.04,4,0.0,6.9864,CA-2016-138520
JL-15505,OFF-PA-10002713,10035,2016-04-13,Standard Class,34.4,5,0.0,15.824,CA-2016-138520
HK-14890,OFF-PA-10002666,28205,2016-04-28,Standard Class,36.24,5,0.2,11.325,CA-2016-130001
VB-21745,OFF-AP-10001124,31907,2017-03-11,First Class,647.84,8,0.0,168.4384,CA-2017-155698
VB-21745,OFF-LA-10001158,31907,2017-03-11,First Class,20.7,2,0.0,9.936,CA-2017-155698
KW-16435,OFF-LA-10001158,10009,2017-10-01,Standard Class,20.7,2,0.0,9.936,CA-2017-144904
KW-16435,FUR-CH-10000785,10009,2017-10-01,Standard Class,488.646,3,0.1,86.8704,CA-2017-144904
KW-16435,OFF-AR-10003732,10009,2017-10-01,Standard Class,5.56,2,0.0,1.4456,CA-2017-144904
KW-16435,FUR-FU-10000023,10009,2017-10-01,Standard Class,47.12,8,0.0,20.7328,CA-2017-144904
JD-16060,OFF-ST-10001713,94109,2014-09-29,Standard Class,211.96,4,0.0,8.4784,CA-2014-123344
MK-17905,OFF-BI-10002412,6040,2016-10-21,Same Day,23.2,4,0.0,10.44,CA-2016-155516
MK-17905,OFF-SU-10001225,6040,2016-10-21,Same Day,7.36,2,0.0,0.1472,CA-2016-155516
MK-17905,OFF-ST-10002406,6040,2016-10-21,Same Day,104.79,7,0.0,29.3412,CA-2016-155516
MK-17905,FUR-BO-10002545,6040,2016-10-21,Same Day,1043.92,4,0.0,271.4192,CA-2016-155516
GT-14755,OFF-PA-10002036,78550,2017-06-04,Standard Class,25.92,5,0.2,9.396,CA-2017-104745
GT-14755,OFF-ST-10002205,78550,2017-06-04,Standard Class,53.424,3,0.2,4.6746,CA-2017-104745
AG-10900,OFF-BI-10001982,85705,2014-07-27,Standard Class,8.16,5,0.7,-5.712,US-2014-119137
AG-10900,TEC-AC-10003911,85705,2014-07-27,Standard Class,1023.936,8,0.2,179.1888,US-2014-119137
AG-10900,OFF-AR-10000658,85705,2014-07-27,Standard Class,9.24,1,0.2,0.924,US-2014-119137
AG-10900,TEC-AC-10002076,85705,2014-07-27,Standard Class,479.04,10,0.2,-29.94,US-2014-119137
MM-18280,OFF-PA-10003039,62301,2016-10-01,First Class,99.136,4,0.2,30.98,US-2016-134656
AR-10405,FUR-TA-10004915,2038,2017-09-01,Standard Class,1488.424,7,0.3,-297.6848,US-2017-134481
RA-19915,OFF-AP-10000696,77095,2015-05-05,Standard Class,8.652,3,0.8,-20.3322,CA-2015-130792
RA-19915,OFF-ST-10003327,77095,2015-05-05,Standard Class,23.832,3,0.2,2.6811,CA-2015-130792
RA-19915,OFF-BI-10000309,77095,2015-05-05,Standard Class,12.176,4,0.8,-18.8728,CA-2015-130792
AS-10285,OFF-PA-10004734,94109,2016-10-29,First Class,50.96,7,0.0,25.48,CA-2016-134775
AS-10285,OFF-BI-10002225,94109,2016-10-29,First Class,49.536,3,0.2,17.3376,CA-2016-134775
LA-16780,TEC-AC-10004708,48180,2015-06-29,Second Class,41.9,2,0.0,8.799,CA-2015-125395
DO-13435,FUR-TA-10000617,33024,2015-12-02,Standard Class,375.4575,3,0.45,-157.0095,US-2015-168935
DO-13435,TEC-AC-10002335,33024,2015-12-02,Standard Class,83.976,3,0.2,-1.0497,US-2015-168935
DK-13225,TEC-MA-10001681,19140,2015-12-07,Standard Class,482.34,4,0.7,-337.638,CA-2015-122756
DK-13225,FUR-FU-10001935,19140,2015-12-07,Standard Class,2.96,1,0.2,0.777,CA-2015-122756
NG-18430,OFF-AR-10004757,45231,2014-11-26,First Class,2.624,1,0.2,0.4264,CA-2014-115973
MV-18190,OFF-BI-10000050,10009,2017-12-15,Standard Class,23.36,4,0.2,7.884,CA-2017-101798
MV-18190,TEC-AC-10001998,10009,2017-12-15,Standard Class,39.98,2,0.0,13.5932,CA-2017-101798
JG-15115,TEC-PH-10003012,98198,2014-09-23,Second Class,246.384,2,0.2,27.7182,US-2014-135972
JG-15115,TEC-CO-10002313,98198,2014-09-23,Second Class,1799.97,3,0.0,701.9883,US-2014-135972
BP-11095,OFF-BI-10003982,61604,2014-06-10,Second Class,12.462,3,0.8,-20.5623,US-2014-134971
VP-21730,OFF-BI-10004492,89115,2017-07-05,Standard Class,75.792,3,0.2,25.5798,CA-2017-102946
SS-20140,OFF-ST-10000798,2886,2017-10-19,Second Class,49.96,2,0.0,9.4924,CA-2017-165603
SS-20140,OFF-PA-10002552,2886,2017-10-19,Second Class,12.96,2,0.0,6.2208,CA-2017-165603
HP-14815,OFF-SU-10002573,49201,2015-11-04,Standard Class,70.12,4,0.0,21.036,CA-2015-122259
AG-10675,OFF-ST-10001580,77036,2016-09-10,Second Class,35.952,3,0.2,3.5952,CA-2016-108987
AG-10675,FUR-BO-10004834,77036,2016-09-10,Second Class,2396.2656,4,0.32,-317.1528,CA-2016-108987
AG-10675,OFF-ST-10000934,77036,2016-09-10,Second Class,131.136,4,0.2,-32.784,CA-2016-108987
AG-10675,TEC-AC-10000158,77036,2016-09-10,Second Class,57.584,2,0.2,0.7198,CA-2016-108987
LF-17185,OFF-PA-10001947,33180,2014-12-26,First Class,9.568,2,0.2,3.4684,CA-2014-113166
SP-20650,OFF-AR-10003478,28403,2014-04-20,Standard Class,39.072,6,0.2,9.768,CA-2014-155208
RF-19840,OFF-AP-10004249,10024,2017-12-29,Standard Class,35.91,3,0.0,9.6957,CA-2017-117933
KH-16510,TEC-AC-10000158,94110,2017-12-12,Standard Class,179.95,5,0.0,37.7895,CA-2017-117457
KH-16510,TEC-CO-10004115,94110,2017-12-12,Standard Class,1199.976,3,0.2,434.9913,CA-2017-117457
KH-16510,OFF-PA-10003724,94110,2017-12-12,Standard Class,27.15,5,0.0,13.3035,CA-2017-117457
KH-16510,FUR-TA-10002041,94110,2017-12-12,Standard Class,1004.024,7,0.2,-112.9527,CA-2017-117457
KH-16510,OFF-PA-10002893,94110,2017-12-12,Standard Class,9.68,1,0.0,4.6464,CA-2017-117457
KH-16510,OFF-LA-10003766,94110,2017-12-12,Standard Class,28.35,9,0.0,13.608,CA-2017-117457
KH-16510,OFF-PA-10001970,94110,2017-12-12,Standard Class,55.98,1,0.0,27.4302,CA-2017-117457
KH-16510,FUR-BO-10001972,94110,2017-12-12,Standard Class,1336.829,13,0.15,31.4548,CA-2017-117457
KH-16510,FUR-CH-10003956,94110,2017-12-12,Standard Class,113.568,2,0.2,-18.4548,CA-2017-117457
KC-16675,OFF-PA-10000157,98105,2017-11-07,Standard Class,139.86,7,0.0,65.7342,CA-2017-142636
KC-16675,FUR-CH-10001891,98105,2017-11-07,Standard Class,307.136,4,0.2,26.8744,CA-2017-142636
CJ-12010,OFF-AR-10004344,92646,2017-06-28,Standard Class,95.92,8,0.0,25.8984,CA-2017-122105
PB-19150,FUR-CH-10004886,90004,2016-04-18,Standard Class,383.8,5,0.2,38.38,CA-2016-148796
VB-21745,OFF-PA-10003845,40475,2017-11-10,Standard Class,5.78,1,0.0,2.8322,CA-2017-154816
SP-20860,OFF-AR-10001573,90045,2017-03-09,Standard Class,9.32,4,0.0,2.7028,CA-2017-110478
SP-20860,OFF-EN-10000483,90045,2017-03-09,Standard Class,15.25,1,0.0,7.015,CA-2017-110478
JE-15745,TEC-AC-10004114,80027,2014-06-25,First Class,196.752,6,0.2,56.5662,CA-2014-142048
MP-17965,FUR-FU-10004712,1841,2017-10-23,Standard Class,56.56,4,0.0,14.7056,CA-2017-125388
MP-17965,OFF-ST-10000918,1841,2017-10-23,Standard Class,32.7,3,0.0,8.502,CA-2017-125388
NF-18385,FUR-CH-10000015,39212,2017-08-23,Second Class,866.4,4,0.0,225.264,CA-2017-155705
JM-15265,FUR-FU-10003347,48187,2017-11-26,Second Class,28.4,2,0.0,11.076,CA-2017-149160
JM-15265,OFF-BI-10001543,48187,2017-11-26,Second Class,287.92,8,0.0,138.2016,CA-2017-149160
SD-20485,TEC-MA-10000029,10801,2014-09-13,First Class,69.99,1,0.0,30.0957,CA-2014-101476
KH-16630,OFF-AR-10000369,78207,2017-10-08,Standard Class,6.672,6,0.2,0.5004,CA-2017-152275
RB-19795,OFF-BI-10004584,28052,2016-04-21,Standard Class,189.588,2,0.7,-145.3508,US-2016-123750
RB-19795,TEC-AC-10004659,28052,2016-04-21,Standard Class,408.744,7,0.2,76.6395,US-2016-123750
RB-19795,OFF-ST-10000617,28052,2016-04-21,Standard Class,4.768,2,0.2,-0.7748,US-2016-123750
DB-13060,OFF-ST-10003306,1852,2016-06-07,First Class,714.3,5,0.0,207.147,CA-2016-127369
MK-18160,OFF-BI-10000773,32216,2014-12-25,Standard Class,4.812,2,0.7,-3.6892,US-2014-150574
MK-18160,TEC-AC-10002600,32216,2014-12-25,Standard Class,247.8,5,0.2,-18.585,US-2014-150574
PO-19180,TEC-MA-10002937,60623,2016-06-14,Second Class,1007.979,3,0.3,43.1991,CA-2016-147375
PO-19180,OFF-PA-10001970,60623,2016-06-14,Second Class,313.488,7,0.2,113.6394,CA-2016-147375
BB-11545,OFF-PA-10002230,77070,2017-09-19,Standard Class,31.872,8,0.2,11.5536,CA-2017-130043
CV-12805,FUR-CH-10003396,10024,2017-01-23,Second Class,207.846,3,0.1,2.3094,CA-2017-157252
PK-19075,FUR-FU-10000246,48227,2016-09-07,Second Class,12.22,1,0.0,3.666,CA-2016-115756
PK-19075,OFF-ST-10000060,48227,2016-09-07,Second Class,194.94,3,0.0,23.3928,CA-2016-115756
PK-19075,OFF-ST-10003058,48227,2016-09-07,Second Class,70.95,3,0.0,20.5755,CA-2016-115756
PK-19075,OFF-PA-10002222,48227,2016-09-07,Second Class,91.36,4,0.0,42.0256,CA-2016-115756
PK-19075,FUR-CH-10002372,48227,2016-09-07,Second Class,242.94,3,0.0,29.1528,CA-2016-115756
PK-19075,OFF-LA-10001317,48227,2016-09-07,Second Class,22.05,7,0.0,10.584,CA-2016-115756
TB-21595,FUR-FU-10000206,47201,2017-03-25,Second Class,2.91,1,0.0,1.3677,CA-2017-154214
RB-19360,OFF-AR-10000588,13021,2016-04-03,Second Class,59.52,3,0.0,15.4752,CA-2016-166674
RB-19360,OFF-ST-10001469,13021,2016-04-03,Second Class,161.94,3,0.0,9.7164,CA-2016-166674
RB-19360,OFF-AR-10001953,13021,2016-04-03,Second Class,263.88,6,0.0,71.2476,CA-2016-166674
RB-19360,OFF-AR-10003156,13021,2016-04-03,Second Class,30.48,3,0.0,7.9248,CA-2016-166674
RB-19360,OFF-AR-10004974,13021,2016-04-03,Second Class,9.84,3,0.0,2.8536,CA-2016-166674
RB-19360,TEC-PH-10002365,13021,2016-04-03,Second Class,35.12,4,0.0,9.1312,CA-2016-166674
EB-13705,FUR-TA-10001539,44312,2017-10-24,Standard Class,284.364,2,0.4,-75.8304,CA-2017-147277
EB-13705,OFF-ST-10000142,44312,2017-10-24,Standard Class,665.408,2,0.2,66.5408,CA-2017-147277
KH-16630,TEC-AC-10001772,73071,2016-12-17,Standard Class,63.88,4,0.0,24.9132,CA-2016-100153
SC-20095,FUR-CH-10000225,94521,2014-02-18,Standard Class,129.568,2,0.2,-24.294,US-2014-110674
NF-18385,FUR-CH-10002331,62521,2016-10-01,Standard Class,747.558,3,0.3,-96.1146,US-2016-157945
NF-18385,OFF-EN-10001415,62521,2016-10-01,Standard Class,8.928,2,0.2,3.348,US-2016-157945
JH-15985,OFF-AP-10002472,98115,2015-12-22,Standard Class,103.92,4,0.0,36.372,CA-2015-109638
JH-15985,TEC-AC-10004571,98115,2015-12-22,Standard Class,899.91,9,0.0,377.9622,CA-2015-109638
JH-15985,OFF-BI-10001098,98115,2015-12-22,Standard Class,51.312,3,0.2,18.6006,CA-2015-109638
TN-21040,FUR-FU-10000023,85023,2016-04-29,Standard Class,23.56,5,0.2,7.068,CA-2016-109869
TN-21040,FUR-TA-10001889,85023,2016-04-29,Standard Class,1272.63,6,0.5,-814.4832,CA-2016-109869
TN-21040,OFF-BI-10000315,85023,2016-04-29,Standard Class,28.485,5,0.7,-20.889,CA-2016-109869
TN-21040,OFF-SU-10003505,85023,2016-04-29,Standard Class,185.376,2,0.2,-34.758,CA-2016-109869
TN-21040,OFF-AP-10002578,85023,2016-04-29,Standard Class,78.272,2,0.2,5.8704,CA-2016-109869
JS-15940,FUR-FU-10002918,60068,2015-01-24,Standard Class,254.744,7,0.6,-312.0614,US-2015-101399
DS-13180,FUR-BO-10002824,79109,2017-04-04,Standard Class,205.3328,2,0.32,-36.2352,CA-2017-154907
CC-12670,OFF-BI-10002194,60610,2016-12-20,Second Class,4.788,3,0.8,-7.9002,US-2016-100419
MH-17785,OFF-PA-10004071,11757,2015-12-24,Standard Class,55.48,1,0.0,26.6304,CA-2015-154144
JP-15520,OFF-ST-10002743,94110,2014-11-11,Second Class,340.92,3,0.0,3.4092,CA-2014-144666
JP-15520,FUR-BO-10001601,94110,2014-11-11,Second Class,222.666,2,0.15,10.4784,CA-2014-144666
JP-15520,TEC-PH-10002680,94110,2014-11-11,Second Class,703.968,4,0.2,87.996,CA-2014-144666
JP-15520,OFF-ST-10001321,94110,2014-11-11,Second Class,92.52,6,0.0,24.9804,CA-2014-144666
JP-15520,OFF-PA-10001509,94110,2014-11-11,Second Class,62.65,7,0.0,28.819,CA-2014-144666
JP-15520,OFF-PA-10003465,94110,2014-11-11,Second Class,94.85,5,0.0,45.528,CA-2014-144666
KH-16690,TEC-PH-10000149,90008,2016-07-19,Standard Class,95.76,6,0.2,7.182,CA-2016-103891
JE-15475,FUR-FU-10002671,12180,2016-11-02,Standard Class,40.2,3,0.0,19.296,CA-2016-152632
JG-15805,OFF-AR-10003045,10024,2016-07-02,Standard Class,14.7,5,0.0,6.615,CA-2016-100790
JG-15805,OFF-ST-10000689,10024,2016-07-02,Standard Class,704.25,5,0.0,84.51,CA-2016-100790
XP-21865,TEC-AC-10001445,92024,2014-10-10,Standard Class,9.09,3,0.0,1.9089,CA-2014-134677
EM-14065,OFF-AR-10002053,10024,2014-07-27,Standard Class,5.96,2,0.0,1.6688,CA-2014-127691
EM-14065,TEC-AC-10002567,10024,2014-07-27,Standard Class,159.98,2,0.0,57.5928,CA-2014-127691
MT-18070,OFF-LA-10003923,90045,2017-06-13,First Class,29.6,2,0.0,14.8,CA-2017-140963
MT-18070,FUR-BO-10001337,90045,2017-06-13,First Class,514.165,5,0.15,-30.245,CA-2017-140963
MT-18070,TEC-PH-10001924,90045,2017-06-13,First Class,279.96,5,0.2,17.4975,CA-2017-140963
SA-20830,TEC-PH-10001363,60610,2014-10-31,First Class,2735.952,6,0.2,341.994,CA-2014-154627
CW-11905,TEC-PH-10000376,77340,2014-06-13,Second Class,7.992,1,0.2,0.5994,CA-2014-133753
CW-11905,TEC-AC-10000303,77340,2014-06-13,Second Class,63.984,2,0.2,10.3974,CA-2014-133753
CW-11905,OFF-AR-10001953,77340,2014-06-13,Second Class,70.368,2,0.2,6.1572,CA-2014-133753
AJ-10960,OFF-ST-10001809,14609,2014-09-19,Standard Class,449.15,5,0.0,8.983,CA-2014-113362
AJ-10960,OFF-EN-10003845,14609,2014-09-19,Standard Class,11.07,3,0.0,5.0922,CA-2014-113362
SS-20590,TEC-AC-10000991,98115,2016-05-14,Standard Class,93.98,2,0.0,13.1572,CA-2016-169166
RO-19780,FUR-TA-10001857,38109,2016-03-21,Second Class,189.882,3,0.4,-94.941,US-2016-120929
